10000
311,22304.587,55
312,17410.07527,34
313,44894.11524,18
314,98418.76408,57
315,32386.26307,44
316,67984.75434,40
317,33795.52594,21
318,74419.65831,39
319,98638.82002,51
320,87591.47254,18
321,45978.16188,20
322,74348.86511,21
323,74878.61897,52
324,24112.60465,53
325,84021.92932,52
326,14275.16018,29
327,35462.14916,48
328,75679.22574,36
329,81485.88229,49
330,34123.71785,57
331,97499.35608,45
332,25262.65929,46
333,35491.4359,21
334,42634.41096,23
335,28707.18649,31
336,13779.3741,56
337,19309.01035,42
338,12795.51589,40
339,27354.04533,28
340,72333.7105,53
341,23025.7349,57
342,30437.12996,45
343,25984.92906,55
344,38517.77544,26
345,59486.47142,29
346,66783.50155,57
347,86139.96821,37
348,65051.45914,45
349,77790.52448,23
350,71165.33966,36
351,9094.175795,59
352,89984.20062,22
353,12718.37856,33
354,45637.28732,43
355,98276.27251,29
356,97599.35432,58
357,84062.7974,59
358,32922.09571,25
359,90909.77101,45
360,88746.20232,41
361,33181.81923,19
362,34867.61953,28
363,96990.15838,19
364,26785.65546,44
365,5697.194581,45
366,56445.8657,57
367,6521.24672,57
368,3214.915908,46
369,55139.32347,34
370,78546.5425,60
371,13369.84313,39
372,42412.0228,41
373,74317.17045,35
374,23350.24766,43
375,52990.44143,50
376,34152.69744,59
377,54595.05056,45
378,40598.49811,43
379,82539.07251,20
380,16997.13185,56
381,42903.15283,20
382,10417.69567,43
383,50413.74147,30
384,98696.29742,22
385,75013.84991,20
386,45236.07278,55
387,7707.142387,41
388,80794.80557,54
389,80801.20888,18
390,71703.69952,36
391,66279.80808,33
392,57328.71874,31
393,53865.91598,29
394,14067.04946,52
395,61579.90209,24
396,46246.16632,26
397,96556.83308,23
398,51022.01352,35
399,95979.36838,34
400,65621.66372,45
401,88729.83562,39
402,53825.37705,49
403,31074.17206,59
404,33676.853,23
405,27877.67526,18
406,9048.900374,45
407,44505.99921,49
408,17772.33937,27
409,57540.10045,49
410,86563.01776,18
411,9559.652751,20
412,89419.00481,37
413,66101.46755,39
414,30290.67066,46
415,42653.18652,27
416,37432.79133,24
417,9476.16655,41
418,37719.91846,25
419,85309.35844,56
420,65023.47745,58
421,30323.19827,43
422,90556.62729,39
423,39284.74238,49
424,58749.24987,60
425,47682.73978,46
426,29092.00365,35
427,72342.94453,27
428,11022.08609,57
429,90628.37006,29
430,90800.63793,38
431,70038.88743,24
432,9871.676051,49
433,35870.2496,32
434,59165.9616,39
435,4696.400871,55
436,54915.65339,34
437,47357.93222,44
438,5463.44687,37
439,94100.85833,18
440,76297.13864,21
441,33388.9728,56
442,11618.25067,45
443,14296.29086,58
444,20143.24807,52
445,40563.97849,33
446,62907.31292,59
447,12372.58328,53
448,73323.98215,38
449,34666.2203,41
450,53538.21516,42
451,45279.99487,39
452,19283.63956,60
453,79316.19784,44
454,46539.48518,28
455,55404.51377,33
456,15514.67278,38
457,13588.13999,31
458,92233.35845,23
459,57268.92607,37
460,68740.45253,25
461,55750.93079,53
462,83601.313,53
463,361.5306874,25
464,75474.0742,19
465,17175.82277,32
466,44041.6925,38
467,69756.56507,33
468,24706.39761,45
469,27359.04782,48
470,20240.88175,21
471,43282.80019,40
472,37818.46924,28
473,53727.47045,49
474,78711.82153,31
475,23519.32844,33
476,49659.2652,42
477,74408.96787,46
478,55011.78753,37
479,57657.23858,40
480,46476.149,55
481,68183.17812,43
482,60694.59491,45
483,68974.9477,19
484,5295.560325,22
485,77628.4925,22
486,91509.67392,57
487,2808.421972,54
488,97508.83394,20
489,8423.960796,58
490,97950.64917,20
491,42053.79743,46
492,34723.04226,40
493,89958.52532,60
494,23581.85565,52
495,78244.22545,22
496,52379.18431,32
497,52205.83861,57
498,73839.04211,45
499,31878.16513,26
500,89288.67192,52
501,65726.08529,51
502,68731.52131,34
503,65781.49052,35
504,53538.07882,50
505,68352.03375,51
506,2963.663267,45
507,21676.75445,59
508,15970.64021,27
509,99509.48436,23
510,5019.263067,21
511,25312.41098,33
512,51328.36472,50
513,92124.42153,59
514,19887.02337,32
515,84675.99678,44
516,97104.11819,51
517,67401.16148,18
518,49330.57079,18
519,32866.41136,38
520,88886.84745,55
521,35265.47693,41
522,97185.11852,46
523,15098.50109,52
524,70570.49595,23
525,72964.32445,29
526,46116.14882,46
527,84123.86194,50
528,7685.389475,54
529,48625.43868,60
530,79911.09043,25
531,33021.4637,46
532,32635.21253,32
533,44459.92967,24
534,9790.439879,56
535,6976.859364,41
536,67000.04174,22
537,82370.42236,27
538,98997.67833,45
539,35317.50141,53
540,41379.68875,45
541,13900.28996,29
542,24219.52948,33
543,99148.03229,37
544,1860.416502,60
545,98718.54701,40
546,39918.53464,53
547,52950.29589,49
548,84375.71673,47
549,45611.83977,24
550,7537.464046,32
551,44669.62821,21
552,19689.72771,51
553,80222.34836,57
554,66139.29406,34
555,36014.35718,56
556,15753.42846,53
557,45404.83676,20
558,32304.27485,24
559,46158.74238,54
560,5372.858074,53
561,32577.52115,31
562,80380.72347,23
563,61822.11524,20
564,86112.63647,53
565,34100.65784,54
566,4809.432679,34
567,133.7919672,52
568,58635.29959,55
569,53071.06587,55
570,45738.2392,33
571,9944.380422,47
572,1497.472102,23
573,39955.62445,34
574,60310.0899,37
575,55731.37859,33
576,60520.81715,35
577,68965.33997,59
578,8298.423818,18
579,28914.69806,19
580,17989.5233,33
581,88043.51123,35
582,56943.87599,56
583,15691.89867,41
584,97587.5221,24
585,11588.30902,43
586,23124.19428,39
587,20463.24183,41
588,21749.98494,31
589,31295.33401,50
590,49046.63327,22
591,35697.52849,36
592,39237.48765,20
593,86767.43658,53
594,97462.79682,27
595,91192.77932,54
596,29190.39717,49
597,98392.25438,23
598,57396.98899,30
599,66534.70647,50
600,79128.22681,46
601,36427.88519,20
602,49879.8635,21
603,82026.07085,54
604,91915.30752,22
605,51850.4791,56
606,67981.55328,21
607,84772.23842,39
608,30745.27565,40
609,95632.45482,29
610,63722.43943,47
611,26120.45652,23
612,37722.20751,36
613,10680.83248,38
614,79010.85139,47
615,83289.31362,45
616,69154.63225,29
617,79751.53982,21
618,14472.35344,58
619,84412.0894,40
620,73001.34161,57
621,50605.59696,40
622,49139.48606,27
623,36546.46999,23
624,50727.88771,30
625,13565.69483,43
626,96710.50906,45
627,40929.12305,43
628,51704.72234,34
629,13223.79068,46
630,87883.28463,36
631,30031.49936,58
632,95607.22135,59
633,50714.26908,28
634,28014.94061,56
635,10807.92505,38
636,91491.31122,27
637,32656.86195,40
638,89362.38062,42
639,93199.08582,25
640,15623.088,27
641,77907.608,43
642,95118.49402,55
643,51309.6405,41
644,25819.19355,22
645,8421.028348,39
646,12171.53511,48
647,40497.55626,50
648,53642.7229,56
649,5887.606076,57
650,47397.48753,32
651,63310.29853,19
652,91602.64288,56
653,60580.15808,22
654,53986.56286,43
655,15117.35716,40
656,40123.53968,39
657,70049.67231,31
658,57442.00198,56
659,81465.21872,36
660,13759.29267,33
661,36270.99168,54
662,19560.72473,26
663,85727.13202,22
664,34612.63185,46
665,51561.04288,57
666,32633.39296,41
667,56727.80817,53
668,53134.38975,51
669,10794.41714,40
670,79162.61367,57
671,67925.67198,30
672,46241.28951,49
673,17675.41059,36
674,78964.8449,49
675,55458.28435,56
676,81390.16481,43
677,67017.69668,60
678,26949.2789,34
679,41730.17123,44
680,66482.16305,47
681,85156.28512,24
682,27008.85059,44
683,54971.19077,43
684,62049.53605,38
685,91060.66307,59
686,85060.3292,39
687,27807.97436,38
688,43534.34536,20
689,16664.59752,52
690,7444.401606,35
691,85174.34989,28
692,68441.32001,21
693,79732.0461,47
694,94901.81915,30
695,53785.19168,41
696,92679.16908,43
697,4477.924547,60
698,44960.76831,34
699,24049.04714,49
700,99646.66689,33
701,5817.455608,49
702,34889.69723,37
703,64354.03446,47
704,13341.98868,36
705,28812.56173,32
706,6978.718595,21
707,87478.85485,19
708,68732.38033,34
709,21980.36082,60
710,87159.82098,25
711,25624.81184,28
712,60732.22564,37
713,95876.26023,40
714,60060.87234,49
715,80111.07082,58
716,94441.4071,42
717,36336.29622,21
718,68318.02736,23
719,56815.34504,19
720,59206.81789,56
721,88342.63632,33
722,62576.4548,57
723,19495.58798,26
724,13463.85501,18
725,68487.40595,49
726,93710.33273,54
727,76872.02736,20
728,759.7730928,29
729,47732.09733,51
730,80017.64168,53
731,26519.3891,44
732,9870.436002,34
733,40174.57646,43
734,29302.94116,53
735,26722.50593,31
736,71586.32356,30
737,29700.80706,38
738,8201.523464,19
739,50084.5521,20
740,74117.8912,32
741,15846.13935,24
742,98061.08919,46
743,5828.80774,45
744,73709.38278,57
745,26885.46032,32
746,54026.91488,49
747,36629.16808,24
748,3256.382176,43
749,34554.2218,48
750,73552.06994,60
751,47356.51598,35
752,8908.73384,20
753,78238.26993,35
754,55773.98116,28
755,7136.204518,23
756,86446.59042,52
757,16631.75419,59
758,37939.34854,59
759,91073.46039,48
760,22603.03469,54
761,70750.54381,50
762,6989.166952,36
763,80331.35953,48
764,78401.15649,58
765,56083.25581,22
766,68562.68031,42
767,30889.50371,55
768,85186.78221,41
769,46634.75583,60
770,29028.03587,41
771,59736.86132,49
772,96548.19557,35
773,52621.02697,28
774,50115.09668,42
775,63936.84715,24
776,3512.551597,51
777,43669.43687,35
778,10653.73331,29
779,94114.74456,32
780,58846.09109,58
781,27324.86201,27
782,42546.71835,40
783,92008.22777,57
784,36545.6246,32
785,55533.20398,49
786,31318.15865,50
787,7206.339887,46
788,24015.75551,35
789,39645.50444,48
790,86546.23148,37
791,44631.55014,41
792,6388.986694,21
793,58633.94417,50
794,70183.97882,46
795,19766.38893,49
796,11213.78045,58
797,63396.9867,51
798,75115.0395,58
799,44808.21935,55
800,80506.5204,24
801,98549.42986,19
802,96513.39268,31
803,97602.78106,45
804,15392.04034,58
805,63724.82168,50
806,46153.23208,34
807,98307.99093,48
808,60589.91291,30
809,14336.70307,53
810,25632.75707,53
811,36641.75751,40
812,13287.80019,56
813,50446.69441,26
814,98690.37469,24
815,39055.67744,43
816,82245.36885,38
817,96842.45023,18
818,56530.54004,51
819,55633.1621,47
820,48028.40361,40
821,33244.68514,34
822,32848.05107,25
823,75585.16075,42
824,58695.75181,48
825,87445.91476,28
826,730.3889023,39
827,94286.9771,41
828,56126.68833,43
829,87338.99675,24
830,50471.3937,30
831,87227.76011,35
832,85693.43137,39
833,93170.80204,22
834,7319.866967,33
835,86610.49817,47
836,44790.08852,57
837,38421.42259,57
838,8981.191617,40
839,98466.50651,42
840,28042.09359,18
841,96342.10567,40
842,16648.32349,56
843,82563.43309,18
844,57443.93129,42
845,69032.93146,57
846,35526.36284,21
847,75460.20902,54
848,75660.76324,55
849,19376.52511,40
850,83621.13959,60
851,72962.43869,51
852,60462.32505,60
853,92529.90335,41
854,10910.52552,39
855,2288.462483,26
856,42882.34985,57
857,75372.78708,36
858,5526.936887,37
859,7400.868442,40
860,87062.62741,33
861,18293.84746,23
862,23407.76367,18
863,27792.66016,57
864,22731.19145,26
865,72978.76367,39
866,62621.99529,58
867,17170.72567,26
868,72367.76847,29
869,54322.19357,40
870,82917.72789,27
871,95763.75412,47
872,34212.33954,45
873,24843.9075,56
874,85916.79731,18
875,55384.98214,28
876,63434.9289,28
877,73299.16043,28
878,50973.41129,58
879,78098.97962,42
880,36711.8667,54
881,84574.04551,30
882,10074.20578,53
883,46499.0272,56
884,26529.9897,55
885,1905.364508,48
886,64119.39382,51
887,5037.986736,18
888,96500.85245,31
889,40451.74037,26
890,92554.44121,46
891,95287.56092,39
892,40605.64352,21
893,41884.67185,24
894,43831.88668,50
895,83992.45072,58
896,74120.3604,22
897,46926.47539,18
898,58127.99548,35
899,93106.01082,48
900,18709.04413,33
901,64824.39376,24
902,47453.54634,36
903,17569.22879,42
904,95823.71529,60
905,64698.76778,37
906,55971.90929,28
907,15086.43774,45
908,64983.29143,52
909,63858.42617,31
910,4105.082393,30
911,19212.7181,60
912,85613.91492,48
913,94130.5575,23
914,34956.50548,53
915,76009.61584,25
916,22939.29094,31
917,9576.887731,37
918,31384.71334,31
919,57073.21507,38
920,72292.79497,44
921,19591.32117,25
922,92454.86166,22
923,36847.90117,49
924,16442.78341,34
925,63512.36122,58
926,77895.37061,33
927,79061.34358,56
928,65086.32742,37
929,93407.468,51
930,22344.21315,59
931,18298.21955,28
932,18978.72349,58
933,99060.62036,24
934,11960.61975,23
935,94032.43139,46
936,10251.69207,38
937,25566.74589,30
938,52082.46764,29
939,56949.51014,36
940,92469.54707,48
941,40448.56632,18
942,19629.01088,35
943,68422.70065,29
944,31880.58983,19
945,93099.73093,54
946,76436.01125,44
947,40938.4445,48
948,55133.22209,42
949,20307.82633,24
950,2194.927659,44
951,21829.26813,34
952,8366.68026,20
953,76740.32865,53
954,50660.51731,49
955,68622.6021,48
956,44804.49068,21
957,77405.62582,59
958,20462.1694,49
959,59312.66304,27
960,94829.46134,35
961,79440.45533,45
962,70363.38723,34
963,86906.73441,57
964,84301.89621,44
965,83735.16723,37
966,56761.55394,35
967,1941.049874,55
968,4138.005239,56
969,54847.72823,50
970,18918.98468,22
971,21462.10104,21
972,55556.61096,46
973,71698.95212,42
974,23620.30509,28
975,59582.54635,52
976,77702.52176,39
977,43562.39166,31
978,51870.30279,21
979,92857.51325,31
980,96913.32998,52
981,31264.9447,36
982,95588.72102,33
983,83276.08846,47
984,69442.49456,47
985,78882.92006,59
986,12271.06597,39
987,34564.56246,59
988,49051.3533,25
989,67860.57346,26
990,72896.08715,56
991,3632.861135,18
992,29429.08494,18
993,83138.7103,39
994,31958.63414,51
995,70832.4739,57
996,97268.66791,57
997,42023.80647,23
998,3608.829106,59
999,78029.14023,25
1000,19228.41281,47
1001,31369.31162,50
1002,44427.02652,22
1003,45802.7354,48
1004,31724.54374,51
1005,46126.3698,45
1006,18173.9764,19
1007,9323.500718,51
1008,20537.23497,22
1009,51947.05237,50
1010,97516.71283,27
1011,13799.37832,48
1012,42635.93436,57
1013,56813.88186,27
1014,9560.457976,22
1015,7652.212286,23
1016,72757.93903,22
1017,1365.951893,30
1018,25177.81999,38
1019,26121.37302,49
1020,67690.20844,20
1021,75469.22587,42
1022,30138.63301,34
1023,54990.72536,44
1024,60492.7781,55
1025,38970.66677,35
1026,2216.296081,20
1027,45141.78278,42
1028,36767.73628,44
1029,38861.77165,36
1030,16481.07907,28
1031,32237.04724,36
1032,1615.728949,27
1033,95323.09556,53
1034,17701.87835,41
1035,88416.31438,42
1036,17476.96644,41
1037,41674.61498,42
1038,37547.65746,25
1039,53362.7716,22
1040,28593.9621,41
1041,2396.445835,27
1042,23631.85447,36
1043,25869.34625,23
1044,57634.43296,20
1045,79907.95923,24
1046,53845.56026,56
1047,7780.384979,60
1048,20586.48925,27
1049,4983.872949,55
1050,13597.74653,48
1051,21023.74313,34
1052,17001.94156,24
1053,6172.492631,48
1054,90168.46556,38
1055,21524.10882,25
1056,74773.7399,26
1057,39.29422095,39
1058,83010.71449,39
1059,91801.30477,35
1060,92199.63452,44
1061,31404.75556,59
1062,90186.76245,57
1063,74003.67076,54
1064,53237.57061,50
1065,29219.54109,34
1066,85505.72315,34
1067,52480.85546,39
1068,15578.58645,42
1069,30981.7917,48
1070,80479.33993,56
1071,48762.72132,41
1072,12204.55275,20
1073,64688.89237,44
1074,3706.910621,39
1075,93147.47732,24
1076,96766.55743,48
1077,33697.64966,26
1078,95032.35732,34
1079,59455.37209,48
1080,56196.57272,32
1081,8380.476705,28
1082,30477.02731,45
1083,52498.7417,42
1084,43203.19446,29
1085,32796.08448,58
1086,82299.85185,22
1087,46803.88369,37
1088,83048.73484,46
1089,8902.859748,45
1090,27748.43826,26
1091,38637.97984,60
1092,60669.46584,33
1093,86502.79944,55
1094,1001.597689,29
1095,52017.91743,38
1096,5551.326643,25
1097,70860.05264,37
1098,31414.06902,44
1099,77883.0892,52
1100,64167.73097,51
1101,75639.30444,23
1102,19895.3962,24
1103,49449.81734,27
1104,39194.6549,55
1105,96351.72444,56
1106,25674.9282,58
1107,6528.133343,24
1108,90325.26705,35
1109,58431.96125,30
1110,72941.78432,21
1111,96451.90423,27
1112,94435.30766,28
1113,42436.30835,31
1114,40549.66547,60
1115,9101.549317,42
1116,83870.03614,26
1117,94357.23694,38
1118,6052.129929,47
1119,66634.84529,54
1120,22176.34765,22
1121,69348.45174,45
1122,18076.13903,30
1123,5757.126581,45
1124,95190.03364,40
1125,87828.04537,53
1126,36066.99508,32
1127,6640.562356,23
1128,54156.74161,35
1129,27560.81417,54
1130,74907.88757,24
1131,4648.913547,44
1132,84646.81953,46
1133,34744.95689,26
1134,20620.80736,47
1135,89930.94663,47
1136,90402.93125,35
1137,17942.47242,28
1138,19076.82871,24
1139,25281.40413,27
1140,1169.940565,34
1141,75241.31951,44
1142,97953.69969,31
1143,70516.31517,53
1144,38622.65468,20
1145,10878.90077,54
1146,56064.53388,23
1147,84296.19595,58
1148,40228.6441,26
1149,32146.75541,22
1150,17390.01129,27
1151,10763.58953,54
1152,31146.06107,25
1153,20890.7669,30
1154,5834.117783,45
1155,1744.992793,23
1156,62590.67679,46
1157,44226.43262,46
1158,52717.81958,30
1159,28645.05496,23
1160,24977.92773,24
1161,64333.04405,33
1162,23939.10812,22
1163,42930.01565,27
1164,71647.14533,19
1165,27869.42856,40
1166,26051.25199,34
1167,97033.3615,56
1168,48072.51018,22
1169,26581.72468,45
1170,48185.07778,27
1171,16390.58945,40
1172,28882.19777,35
1173,65440.23853,54
1174,10659.89439,43
1175,43412.67185,40
1176,37596.67767,53
1177,56475.23453,24
1178,99369.88764,29
1179,6993.756724,18
1180,91282.32073,58
1181,76025.29192,22
1182,757.6436472,53
1183,740.0320593,50
1184,24865.18557,55
1185,9268.058011,25
1186,51799.97036,56
1187,92593.65572,43
1188,67763.80412,27
1189,37772.85564,59
1190,16389.12939,29
1191,58599.34144,52
1192,61870.73207,31
1193,65262.00076,54
1194,87750.66722,60
1195,16318.4611,28
1196,96146.89511,40
1197,86558.30105,60
1198,92611.4732,54
1199,97459.25079,21
1200,87058.04577,49
1201,62815.64899,25
1202,29128.60082,57
1203,185.7261228,32
1204,64802.31159,26
1205,55597.00611,39
1206,27786.23776,41
1207,12833.09851,24
1208,90673.94466,38
1209,57564.99715,37
1210,696.9802046,30
1211,32057.33288,58
1212,96047.78448,55
1213,30799.70084,33
1214,6494.025304,22
1215,31263.17106,25
1216,26872.53899,49
1217,3122.187296,20
1218,81547.51798,59
1219,89997.73807,60
1220,66869.37718,28
1221,7774.698194,31
1222,19303.0055,58
1223,60990.97852,26
1224,93237.07726,42
1225,19273.92041,42
1226,80756.59171,53
1227,91521.23886,58
1228,12904.28668,32
1229,34228.54307,23
1230,86073.12491,54
1231,94867.46377,30
1232,37154.46974,58
1233,69778.7835,19
1234,34657.50279,58
1235,57164.4887,39
1236,2828.94641,24
1237,22559.10987,40
1238,31285.18954,35
1239,24294.03825,50
1240,43272.45287,38
1241,21566.6867,60
1242,13986.16511,56
1243,61238.21899,37
1244,39924.5696,56
1245,87777.28783,25
1246,60786.5211,31
1247,73455.82998,22
1248,98925.1205,38
1249,37766.86095,47
1250,1942.397148,46
1251,78443.56736,25
1252,84342.69426,58
1253,87517.47296,20
1254,12946.54602,22
1255,34335.34708,56
1256,47275.28213,39
1257,45243.00471,30
1258,30487.33585,57
1259,44094.73135,24
1260,8097.967719,56
1261,47734.6749,20
1262,31914.16983,38
1263,32533.99481,60
1264,94600.37397,26
1265,31365.8491,43
1266,81510.59793,57
1267,26395.89904,19
1268,9073.172685,46
1269,96570.89382,52
1270,80734.48374,36
1271,29745.54439,38
1272,32415.2705,51
1273,61565.93419,27
1274,40894.23639,44
1275,36755.64979,43
1276,69734.33401,33
1277,76814.33314,42
1278,46651.58718,30
1279,1788.98494,59
1280,84790.11161,33
1281,69571.69798,29
1282,21846.81817,20
1283,878.5595518,57
1284,43119.93414,32
1285,89955.46325,57
1286,90990.37043,48
1287,85070.99601,54
1288,88135.94372,52
1289,16091.17064,35
1290,88912.94246,39
1291,28971.48291,18
1292,74074.98224,52
1293,59703.72047,44
1294,85939.39379,24
1295,79272.54426,41
1296,53789.91978,42
1297,11179.46979,42
1298,76362.7488,25
1299,16158.91438,47
1300,31505.17202,47
1301,10911.77656,21
1302,90243.24543,52
1303,87933.95818,34
1304,42022.92054,47
1305,78951.50185,45
1306,57538.98026,20
1307,66290.15007,21
1308,98330.96128,41
1309,34314.64077,38
1310,43756.87877,45
1311,67954.15573,23
1312,79670.67207,51
1313,93873.97505,59
1314,98448.18233,41
1315,99045.58143,52
1316,18100.77122,47
1317,21183.7195,54
1318,72761.66873,56
1319,16998.45468,22
1320,31455.02248,58
1321,38981.97059,54
1322,41047.15849,22
1323,6817.276157,55
1324,13571.79989,45
1325,63577.15798,55
1326,25977.79405,45
1327,76634.44633,56
1328,7871.453121,41
1329,28534.57364,43
1330,65329.3101,24
1331,92495.36958,45
1332,47019.28598,18
1333,73589.20796,41
1334,32509.76735,52
1335,90370.39632,27
1336,6708.365211,34
1337,42276.33829,35
1338,25901.44603,22
1339,77001.74472,44
1340,36821.4409,31
1341,56036.15519,52
1342,14857.79618,44
1343,95638.9296,27
1344,88268.66232,52
1345,88477.65047,48
1346,58998.50246,56
1347,51220.48475,47
1348,62493.54204,42
1349,68240.50917,18
1350,89562.08711,48
1351,25818.66173,44
1352,50826.83198,40
1353,17015.6745,42
1354,75819.29446,49
1355,73617.45261,51
1356,38127.02486,46
1357,11615.89583,39
1358,62873.27956,51
1359,53764.44734,57
1360,36974.96336,20
1361,9060.525884,18
1362,7481.605011,43
1363,48211.60041,18
